127.0.0.1 - - [05/Dec/2018:21:26:34 -0200] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:22 -0200] "GET /sandubas/javax.faces.resource/images/ui-bg_highlight-hard_100_f2f5f7_1x100.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:22 -0200] "GET /sandubas/javax.faces.resource/images/ui-bg_highlight-soft_100_deedf7_1x100.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 104
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:26 -0200] "GET /sandubas/pages/manterclassificacaomercadoria/administrar.xhtml HTTP/1.1" 200 18532
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:26 -0200] "GET /sandubas/javax.faces.resource/spacer/dot_clear.gif.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:26 -0200] "GET /sandubas/javax.faces.resource/filtroregistro/pesquisa.js.xhtml?ln=js HTTP/1.1" 200 2748
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:27 -0200] "GET /sandubas/javax.faces.resource/images/ui-bg_glass_80_d7ebf9_1x400.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 124
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:27 -0200] "GET /sandubas/javax.faces.resource/images/ui-icons_3d80b3_256x240.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:27 -0200] "GET /sandubas/javax.faces.resource/fa/fontawesome-webfont.woff2.xhtml?ln=primefaces&v=6.2?v=4.7.0 HTTP/1.1" 200 77244
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:28 -0200] "GET /sandubas/pages/manterclassificacaomercadoria/modal/cadastroClassificacaoMercadoria.xhtml?pfdlgcid=684b798d-6cce-4749-b275-8cdf7a7cb777 HTTP/1.1" 200 5655
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:28 -0200] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:31 -0200] "GET /sandubas/javax.faces.resource/images/ui-bg_glass_50_3baae3_1x400.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 131
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:31 -0200] "GET /sandubas/javax.faces.resource/images/ui-icons_ffffff_256x240.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:31 -0200] "GET /sandubas/javax.faces.resource/images/ui-bg_glass_100_e4f1fb_1x400.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:31 -0200] "GET /sandubas/javax.faces.resource/images/ui-icons_2694e8_256x240.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:31 -0200] "GET /sandubas/pages/manterclassificacaomercadoria/administrar.xhtml HTTP/1.1" 200 18532
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:33 -0200] "POST /sandubas/pages/manterclassificacaomercadoria/modal/cadastroClassificacaoMercadoria.xhtml?pfdlgcid=684b798d-6cce-4749-b275-8cdf7a7cb777 HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:34 -0200] "GET /sandubas/pages/manterclassificacaomercadoria/administrar.xhtml HTTP/1.1" 200 20805
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:36 -0200] "POST /sandubas/pages/manterclassificacaomercadoria/administrar.xhtml HTTP/1.1" 200 2428
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:37 -0200] "GET /sandubas/pages/manterclassificacaomercadoria/modal/cadastroClassificacaoMercadoria.xhtml?objetoId=18&pfdlgcid=c1ab4d6f-30e2-48fa-8e72-129704a64f9e HTTP/1.1" 200 5761
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:38 -0200] "GET /sandubas/pages/manterclassificacaomercadoria/modal/cadastroClassificacaoMercadoria.xhtml?objetoId=10%20teste%20nomex%20Teste%20descricao&pfdlgcid=2adbabd9-8049-45e8-9dcf-9ce26125b1c8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:38 -0200] "GET /sandubas/404.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:39 -0200] "GET /sandubas/pages/erro/404.xhtml HTTP/1.1" 200 4577
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:39 -0200] "GET /sandubas/pages/erro/RES_NOT_FOUND HTTP/1.1" 404 1060
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:41 -0200] "GET /sandubas/pages/manterclassificacaomercadoria/administrar.xhtml HTTP/1.1" 200 20805
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:45 -0200] "GET /sandubas/pages/manterclassificacaomercadoria/administrar.xhtml HTTP/1.1" 200 20805
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:45 -0200] "POST /sandubas/pages/manterclassificacaomercadoria/administrar.xhtml HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:53 -0200] "GET /sandubas/login.jsp HTTP/1.1" 200 8771
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:53 -0200] "GET /sandubas/resources/css/estilo.css HTTP/1.1" 200 14938
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:53 -0200] "GET /sandubas/resources/css/sistema.css HTTP/1.1" 200 12264
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:53 -0200] "GET /sandubas/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:53 -0200] "GET /sandubas/resources/images/addManifestacao.png HTTP/1.1" 200 3000
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:53 -0200] "GET /sandubas/resources/css/estiloGoogle.css HTTP/1.1" 200 1950
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:53 -0200] "GET /sandubas/resources/images/icon-search.png HTTP/1.1" 200 515
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:53 -0200] "GET /sandubas/resources/css/modal.css HTTP/1.1" 200 2804
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:53 -0200] "GET /sandubas/resources/js/jquery.js HTTP/1.1" 200 84319
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:53 -0200] "GET /sandubas/resources/images/setaHome.png HTTP/1.1" 200 626
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:53 -0200] "GET /sandubas/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:53 -0200] "GET /sandubas/resources/images/setaHome.png HTTP/1.1" 200 626
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:53 -0200] "GET /ouvidoria/aviso HTTP/1.1" 404 1024
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:53 -0200] "GET /sandubas/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:54 -0200] "GET /sandubas/resources/images/favicon.ico HTTP/1.1" 200 7406
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:54 -0200] "POST /sandubas/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:56 -0200] "GET /sandubas/pages/principal.xhtml HTTP/1.1" 200 12997
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:56 -0200] "GET /sandubas/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 200 31279
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:56 -0200] "GET /sandubas/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 200 12284
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:56 -0200] "GET /sandubas/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 200 86931
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:56 -0200] "GET /sandubas/javax.faces.resource/theme.css.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 18685
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:56 -0200] "GET /sandubas/javax.faces.resource/fa/font-awesome.css.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 200 31333
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:56 -0200] "GET /sandubas/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 200 261371
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:56 -0200] "GET /sandubas/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 200 409040
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:56 -0200] "GET /sandubas/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 200 85416
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:56 -0200] "GET /sandubas/javax.faces.resource/script.js.xhtml?ln=js HTTP/1.1" 200 3596
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:56 -0200] "GET /sandubas/javax.faces.resource/locales.js.xhtml?ln=js HTTP/1.1" 200 1055
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:57 -0200] "GET /sandubas/javax.faces.resource/ajaxloadingbar.gif.xhtml?ln=images HTTP/1.1" 200 10839
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:57 -0200] "GET /sandubas/javax.faces.resource/logo-sandubas.png.xhtml?ln=images HTTP/1.1" 200 137476
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:58 -0200] "GET /sandubas/javax.faces.resource/userSistema.png.xhtml?ln=images HTTP/1.1" 200 912
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:58 -0200] "GET /sandubas/resources/images/sandubao.jpg HTTP/1.1" 200 126316
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:58 -0200] "GET /sandubas/javax.faces.resource/images/ui-bg_highlight-hard_100_f2f5f7_1x100.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:58 -0200] "GET /sandubas/javax.faces.resource/images/ui-icons_72a7cf_256x240.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:58 -0200] "GET /sandubas/resources/images/sandubao.jpg HTTP/1.1" 200 126316
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:29:58 -0200] "GET /sandubas/javax.faces.resource/images/ui-bg_highlight-soft_100_deedf7_1x100.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 104
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:03 -0200] "GET /sandubas/pages/mantermercadoria/administrar.xhtml HTTP/1.1" 200 22475
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:03 -0200] "GET /sandubas/javax.faces.resource/spacer/dot_clear.gif.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 200 42
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:03 -0200] "GET /sandubas/javax.faces.resource/filtroregistro/pesquisa.js.xhtml?ln=js HTTP/1.1" 200 2748
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:03 -0200] "GET /sandubas/javax.faces.resource/images/ui-bg_glass_80_d7ebf9_1x400.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 124
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:03 -0200] "GET /sandubas/javax.faces.resource/images/ui-icons_3d80b3_256x240.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:03 -0200] "GET /sandubas/javax.faces.resource/fa/fontawesome-webfont.woff2.xhtml?ln=primefaces&v=6.2?v=4.7.0 HTTP/1.1" 200 77244
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:04 -0200] "GET /sandubas/javax.faces.resource/inputnumber/inputnumber.css.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 200 54
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:04 -0200] "GET /sandubas/javax.faces.resource/inputnumber/inputnumber.js.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 200 23981
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:04 -0200] "GET /sandubas/pages/mantermercadoria/modal/cadastroMercadoria.xhtml?pfdlgcid=47a4b85d-916d-4bd8-baff-dfe637ebb55f HTTP/1.1" 200 16331
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:08 -0200] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:12 -0200] "GET /sandubas/javax.faces.resource/images/ui-bg_glass_100_e4f1fb_1x400.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:12 -0200] "GET /sandubas/javax.faces.resource/images/ui-icons_2694e8_256x240.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:12 -0200] "GET /sandubas/javax.faces.resource/images/ui-icons_ffffff_256x240.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:12 -0200] "GET /sandubas/javax.faces.resource/images/ui-bg_glass_50_3baae3_1x400.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 131
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:13 -0200] "GET /sandubas/pages/mantermercadoria/administrar.xhtml HTTP/1.1" 200 22473
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:13 -0200] "POST /sandubas/pages/mantermercadoria/modal/cadastroMercadoria.xhtml?pfdlgcid=47a4b85d-916d-4bd8-baff-dfe637ebb55f HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:15 -0200] "GET /sandubas/pages/mantermercadoria/administrar.xhtml HTTP/1.1" 200 25111
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:18 -0200] "POST /sandubas/pages/mantermercadoria/administrar.xhtml HTTP/1.1" 200 4284
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:18 -0200] "GET /sandubas/pages/mantermercadoria/modal/cadastroMercadoria.xhtml?objetoId=25&pfdlgcid=6d5eb462-3b6d-4934-9613-2c65da4948a2 HTTP/1.1" 200 16544
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:20 -0200] "GET /sandubas/pages/mantermercadoria/modal/cadastroMercadoria.xhtml?objetoId=6&&pfdlgcid=4b7c9dae-635d-4cc3-8a4a-6baa52f219bf HTTP/1.1" 200 16502
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:24 -0200] "POST /sandubas/pages/mantermercadoria/modal/cadastroMercadoria.xhtml?pfdlgcid=4b7c9dae-635d-4cc3-8a4a-6baa52f219bf HTTP/1.1" 200 14943
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:25 -0200] "GET /sandubas/pages/mantermercadoria/administrar.xhtml HTTP/1.1" 200 25169
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:28 -0200] "GET /sandubas/pages/mantermercadoria/administrar.xhtml HTTP/1.1" 200 25167
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:31 -0200] "POST /sandubas/pages/mantermercadoria/administrar.xhtml HTTP/1.1" 200 13537
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:31 -0200] "GET /sandubas/javax.faces.resource/images/ui-bg_highlight-soft_25_ffef8f_1x100.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:31 -0200] "GET /sandubas/javax.faces.resource/images/ui-icons_2e83ff_256x240.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:31 -0200] "GET /sandubas/javax.faces.resource/messages/messages.png.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 200 16783
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:32 -0200] "GET /sandubas/pages/mantermercadoria/administrar.xhtml HTTP/1.1" 200 22529
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:34 -0200] "GET /sandubas/login.jsp HTTP/1.1" 200 8771
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:34 -0200] "GET /sandubas/resources/css/modal.css HTTP/1.1" 200 2804
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:34 -0200] "GET /sandubas/resources/css/estiloGoogle.css HTTP/1.1" 200 1950
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:34 -0200] "GET /sandubas/resources/css/estilo.css HTTP/1.1" 200 14938
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:34 -0200] "GET /sandubas/resources/css/sistema.css HTTP/1.1" 200 12264
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:34 -0200] "GET /sandubas/resources/css/bootstrap.min.css HTTP/1.1" 200 121200
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:34 -0200] "GET /sandubas/resources/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:34 -0200] "GET /sandubas/resources/js/jquery.js HTTP/1.1" 200 84319
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:34 -0200] "GET /sandubas/resources/images/addManifestacao.png HTTP/1.1" 200 3000
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:34 -0200] "GET /sandubas/resources/images/icon-search.png HTTP/1.1" 200 515
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:34 -0200] "GET /sandubas/resources/images/setaHome.png HTTP/1.1" 200 626
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:34 -0200] "GET /sandubas/resources/images/setaHome.png HTTP/1.1" 200 626
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:34 -0200] "GET /ouvidoria/aviso HTTP/1.1" 404 1024
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:34 -0200] "GET /sandubas/resources/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:37 -0200] "POST /sandubas/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:37 -0200] "GET /sandubas/pages/principal.xhtml HTTP/1.1" 200 12997
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:38 -0200] "GET /sandubas/javax.faces.resource/fa/font-awesome.css.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:38 -0200] "GET /sandubas/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:38 -0200] "GET /sandubas/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:38 -0200] "GET /sandubas/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:38 -0200] "GET /sandubas/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:38 -0200] "GET /sandubas/javax.faces.resource/theme.css.xhtml?ln=primefaces-cupertino HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:38 -0200] "GET /sandubas/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:38 -0200] "GET /sandubas/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:38 -0200] "GET /sandubas/javax.faces.resource/script.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:38 -0200] "GET /sandubas/javax.faces.resource/locales.js.xhtml?ln=js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:38 -0200] "GET /sandubas/javax.faces.resource/ajaxloadingbar.gif.xhtml?ln=images HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:38 -0200] "GET /sandubas/javax.faces.resource/userSistema.png.xhtml?ln=images HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:38 -0200] "GET /sandubas/resources/images/sandubao.jpg HTTP/1.1" 200 126316
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:39 -0200] "GET /sandubas/javax.faces.resource/images/ui-bg_highlight-hard_100_f2f5f7_1x100.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:39 -0200] "GET /sandubas/javax.faces.resource/images/ui-icons_72a7cf_256x240.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:39 -0200] "GET /sandubas/resources/images/sandubao.jpg HTTP/1.1" 200 126316
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:39 -0200] "GET /sandubas/javax.faces.resource/images/ui-bg_highlight-soft_100_deedf7_1x100.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2018:21:30:40 -0200] "GET /sandubas/javax.faces.resource/images/ui-bg_glass_100_e4f1fb_1x400.png.xhtml?ln=primefaces-cupertino HTTP/1.1" 304 -
